"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
3355518319;"24761036@N00";1234160544;65;"Community Use";500;626
3355519499;"24761036@N00";1234160654;65;"Community Use";500;626
3356339170;"24761036@N00";1234160735;65;"Community Use";500;626
3356410822;"24761036@N00";1234162665;202;"Transport";358;626
3355593335;"24761036@N00";1234162923;163;"Transport";91;626
3355594023;"24761036@N00";1234162928;163;"Transport";91;626
3356413984;"24761036@N00";1234163029;163;"Transport";91;626
3356415338;"24761036@N00";1234163069;163;"Transport";91;626
3356416478;"24761036@N00";1234163080;163;"Transport";91;626
3355598871;"24761036@N00";1234163101;163;"Transport";91;626
3356418728;"24761036@N00";1234163132;163;"Transport";91;626
3355601369;"24761036@N00";1234163188;163;"Transport";91;626
5399884635;"24761036@N00";1296340208;16;"Place of Worship";18;627
5478173071;"24761036@N00";1297912970;35;"Community Use";349;628
5478816632;"24761036@N00";1297913369;35;"Community Use";349;628
5478829600;"24761036@N00";1297913511;35;"Community Use";349;628
5478855868;"24761036@N00";1297913748;35;"Community Use";349;628
5478867610;"24761036@N00";1297913915;35;"Community Use";349;628
5478287229;"24761036@N00";1297914535;35;"Community Use";349;628
5478298019;"24761036@N00";1297914739;35;"Community Use";349;628
5480874187;"24761036@N00";1297915101;35;"Community Use";349;628
5481471024;"24761036@N00";1297915107;35;"Community Use";349;628
5560008840;"24761036@N00";1301024214;35;"Community Use";349;629
5576202759;"24761036@N00";1301371966;235;"Retail";529;630
5576231853;"24761036@N00";1301374162;38;"Community Use";455;630
5598020152;"24761036@N00";1301902952;65;"Community Use";500;631
5598023414;"24761036@N00";1301902966;65;"Community Use";500;631
5595450370;"24761036@N00";1301905212;65;"Community Use";500;631
5670997561;"24761036@N00";1303286935;65;"Community Use";500;632
5671000985;"24761036@N00";1303287147;65;"Community Use";500;632
5780634541;"24761036@N00";1306556338;63;"Leisure/Recreation";34;633
5788824020;"24761036@N00";1306561048;63;"Leisure/Recreation";34;633
2531463829;"24869438@N00";1184103740;177;"Place Of Assembly";133;634
6111260408;"24905543@N00";1315107552;84;"Mixed Use";336;635
6111467624;"24905543@N00";1315113737;231;"Place Of Assembly";121;635
6935654514;"24905543@N00";1334528590;7;"Place of Worship";72;636
6937875126;"24905543@N00";1334585764;136;"Transport";327;637
7518100100;"24905543@N00";1341628109;182;"Leisure/Recreation";17;638
4978963285;"24918835@N03";1284176372;134;"Leisure/Recreation";62;639
4979571104;"24918835@N03";1284176865;134;"Leisure/Recreation";62;639
4979571842;"24918835@N03";1284177558;134;"Leisure/Recreation";62;639
4979572624;"24918835@N03";1284177962;134;"Leisure/Recreation";62;639
4979574030;"24918835@N03";1284178158;134;"Leisure/Recreation";62;639
4978967491;"24918835@N03";1284178485;134;"Leisure/Recreation";62;639
4978968413;"24918835@N03";1284179200;134;"Leisure/Recreation";62;639
5099546938;"24918835@N03";1287561290;134;"Leisure/Recreation";62;640
5098948381;"24918835@N03";1287561391;134;"Leisure/Recreation";62;640
5099549104;"24918835@N03";1287561419;134;"Leisure/Recreation";62;640
5098950407;"24918835@N03";1287561600;134;"Leisure/Recreation";62;640
5099550262;"24918835@N03";1287561608;134;"Leisure/Recreation";62;640
5099550778;"24918835@N03";1287561990;134;"Leisure/Recreation";62;640
5458336262;"24918835@N03";1298091440;235;"Retail";529;641
9009181830;"24998164@N06";1370151715;230;"Community Use";476;642
9008000709;"24998164@N06";1370151736;230;"Community Use";476;642
9008001893;"24998164@N06";1370151779;230;"Community Use";476;642
9008003293;"24998164@N06";1370151782;230;"Community Use";476;642
9009187066;"24998164@N06";1370151786;230;"Community Use";476;642
9009188496;"24998164@N06";1370151788;230;"Community Use";476;642
9008007463;"24998164@N06";1370151837;188;"Place of Worship";225;642
9009191244;"24998164@N06";1370151841;188;"Place of Worship";225;642
9009192552;"24998164@N06";1370151842;188;"Place of Worship";225;642
9008011639;"24998164@N06";1370151865;188;"Place of Worship";225;642
9008013037;"24998164@N06";1370151869;188;"Place of Worship";225;642
9009196614;"24998164@N06";1370151952;230;"Community Use";476;642
9009197752;"24998164@N06";1370151953;230;"Community Use";476;642
9009198946;"24998164@N06";1370151963;230;"Community Use";476;642
9008017959;"24998164@N06";1370151994;230;"Community Use";476;642
9008019289;"24998164@N06";1370152008;230;"Community Use";476;642
9008020503;"24998164@N06";1370152022;230;"Community Use";476;642
9008021707;"24998164@N06";1370152230;99;"Leisure/Recreation";386;642
9008023761;"24998164@N06";1370152268;99;"Leisure/Recreation";386;642
9008025201;"24998164@N06";1370152269;99;"Leisure/Recreation";386;642
9008026729;"24998164@N06";1370152293;99;"Leisure/Recreation";386;642
9009210242;"24998164@N06";1370152295;99;"Leisure/Recreation";386;642
9009211408;"24998164@N06";1370152301;99;"Leisure/Recreation";386;642
9008030121;"24998164@N06";1370152319;99;"Leisure/Recreation";386;642
9009213550;"24998164@N06";1370152368;99;"Leisure/Recreation";386;642
9008032441;"24998164@N06";1370152374;99;"Leisure/Recreation";386;642
9009215908;"24998164@N06";1370152378;99;"Leisure/Recreation";386;642
9009217328;"24998164@N06";1370152388;99;"Leisure/Recreation";386;642
9009218564;"24998164@N06";1370152422;99;"Leisure/Recreation";386;642
9008037963;"24998164@N06";1370152446;99;"Leisure/Recreation";386;642
9009221398;"24998164@N06";1370152455;99;"Leisure/Recreation";386;642
9009222772;"24998164@N06";1370152458;99;"Leisure/Recreation";386;642
9009224612;"24998164@N06";1370152462;99;"Leisure/Recreation";386;642
9008063813;"24998164@N06";1370152763;131;"Place Of Assembly";331;642
9008064979;"24998164@N06";1370152853;131;"Place Of Assembly";331;642
9008066153;"24998164@N06";1370152857;131;"Place Of Assembly";331;642
9009249778;"24998164@N06";1370152872;131;"Place Of Assembly";331;642
9008068597;"24998164@N06";1370152877;131;"Place Of Assembly";331;642
9009252172;"24998164@N06";1370152927;131;"Place Of Assembly";331;642
9009253388;"24998164@N06";1370152930;131;"Place Of Assembly";331;642
9009254770;"24998164@N06";1370152932;131;"Place Of Assembly";331;642
9009255982;"24998164@N06";1370153380;190;"Transport";351;642
9008075035;"24998164@N06";1370153399;190;"Transport";351;642
9009258156;"24998164@N06";1370153400;190;"Transport";351;642
9008077161;"24998164@N06";1370154720;84;"Mixed Use";336;642
9009260556;"24998164@N06";1370154935;84;"Mixed Use";336;642
9009261822;"24998164@N06";1370154940;84;"Mixed Use";336;642
9009263046;"24998164@N06";1370154953;84;"Mixed Use";336;642
9009264394;"24998164@N06";1370155054;84;"Mixed Use";336;642
9009265468;"24998164@N06";1370155058;84;"Mixed Use";336;642
9008084303;"24998164@N06";1370155134;84;"Mixed Use";336;642
9008085599;"24998164@N06";1370155139;84;"Mixed Use";336;642
9008086691;"24998164@N06";1370155148;84;"Mixed Use";336;642
9009270154;"24998164@N06";1370155155;84;"Mixed Use";336;642
9008089039;"24998164@N06";1370155162;84;"Mixed Use";336;642
9008090237;"24998164@N06";1370155207;84;"Mixed Use";336;642
9008091555;"24998164@N06";1370155212;84;"Mixed Use";336;642
9008092747;"24998164@N06";1370155221;84;"Mixed Use";336;642
9008094171;"24998164@N06";1370155223;84;"Mixed Use";336;642
9009277770;"24998164@N06";1370155225;84;"Mixed Use";336;642
9009278990;"24998164@N06";1370155226;84;"Mixed Use";336;642
9009280140;"24998164@N06";1370155232;84;"Mixed Use";336;642
9009281344;"24998164@N06";1370155398;84;"Mixed Use";336;642
9008100217;"24998164@N06";1370155417;84;"Mixed Use";336;642
9008101405;"24998164@N06";1370155446;84;"Mixed Use";336;642
9008102661;"24998164@N06";1370155465;84;"Mixed Use";336;642
9009286352;"24998164@N06";1370155472;84;"Mixed Use";336;642
9008105283;"24998164@N06";1370155479;84;"Mixed Use";336;642
9085620349;"24998164@N06";1371356920;152;"Leisure/Recreation";156;643
9085624951;"24998164@N06";1371356921;152;"Leisure/Recreation";156;643
9087846370;"24998164@N06";1371356936;152;"Leisure/Recreation";156;643
9087852684;"24998164@N06";1371356966;152;"Leisure/Recreation";156;643
9085643641;"24998164@N06";1371356967;152;"Leisure/Recreation";156;643
9087866382;"24998164@N06";1371356974;152;"Leisure/Recreation";156;643
9087873930;"24998164@N06";1371356989;152;"Leisure/Recreation";156;643
9085663265;"24998164@N06";1371356994;152;"Leisure/Recreation";156;643
9087886044;"24998164@N06";1371356999;152;"Leisure/Recreation";156;643
9085674027;"24998164@N06";1371357009;152;"Leisure/Recreation";156;643
9087900758;"24998164@N06";1371357017;152;"Leisure/Recreation";156;643
9085680753;"24998164@N06";1371357017;152;"Leisure/Recreation";156;643
9085689335;"24998164@N06";1371357018;152;"Leisure/Recreation";156;643
9085695561;"24998164@N06";1371357037;152;"Leisure/Recreation";156;643
9085701553;"24998164@N06";1371357042;152;"Leisure/Recreation";156;643
9085704951;"24998164@N06";1371357065;152;"Leisure/Recreation";156;643
9085708951;"24998164@N06";1371357074;152;"Leisure/Recreation";156;643
9085713963;"24998164@N06";1371357078;152;"Leisure/Recreation";156;643
9087935414;"24998164@N06";1371357083;152;"Leisure/Recreation";156;643
9087940234;"24998164@N06";1371357092;152;"Leisure/Recreation";156;643
9087946346;"24998164@N06";1371357131;152;"Leisure/Recreation";156;643
9087951474;"24998164@N06";1371357152;152;"Leisure/Recreation";156;643
9087953434;"24998164@N06";1371357152;152;"Leisure/Recreation";156;643
9085740873;"24998164@N06";1371357156;152;"Leisure/Recreation";156;643
9085747269;"24998164@N06";1371357162;152;"Leisure/Recreation";156;643
9087969764;"24998164@N06";1371357166;152;"Leisure/Recreation";156;643
9085756031;"24998164@N06";1371357166;152;"Leisure/Recreation";156;643
9087978790;"24998164@N06";1371357169;152;"Leisure/Recreation";156;643
9085768021;"24998164@N06";1371357175;152;"Leisure/Recreation";156;643
9085784667;"24998164@N06";1371357199;152;"Leisure/Recreation";156;643
9088007944;"24998164@N06";1371357206;152;"Leisure/Recreation";156;643
9085798163;"24998164@N06";1371357253;152;"Leisure/Recreation";156;643
9088021484;"24998164@N06";1371357259;152;"Leisure/Recreation";156;643
9088027582;"24998164@N06";1371357277;152;"Leisure/Recreation";156;643
9085816083;"24998164@N06";1371357287;152;"Leisure/Recreation";156;643
9088038822;"24998164@N06";1371357298;152;"Leisure/Recreation";156;643
9085828369;"24998164@N06";1371357300;152;"Leisure/Recreation";156;643
9085833609;"24998164@N06";1371357304;152;"Leisure/Recreation";156;643
9085839817;"24998164@N06";1371357310;152;"Leisure/Recreation";156;643
9085847111;"24998164@N06";1371357311;152;"Leisure/Recreation";156;643
9088071730;"24998164@N06";1371357313;152;"Leisure/Recreation";156;643
9088077488;"24998164@N06";1371357331;152;"Leisure/Recreation";156;643
9085864939;"24998164@N06";1371357337;152;"Leisure/Recreation";156;643
9085870095;"24998164@N06";1371357345;152;"Leisure/Recreation";156;643
9085875863;"24998164@N06";1371357366;152;"Leisure/Recreation";156;643
9085882049;"24998164@N06";1371357387;152;"Leisure/Recreation";156;643
9088106746;"24998164@N06";1371357392;152;"Leisure/Recreation";156;643
9088115470;"24998164@N06";1371357408;152;"Leisure/Recreation";156;643
9088123490;"24998164@N06";1371357411;152;"Leisure/Recreation";156;643
9088136334;"24998164@N06";1371357426;152;"Leisure/Recreation";156;643
9085924343;"24998164@N06";1371357457;152;"Leisure/Recreation";156;643
9088148078;"24998164@N06";1371357460;152;"Leisure/Recreation";156;643
9088154452;"24998164@N06";1371357489;152;"Leisure/Recreation";156;643
9086382815;"24998164@N06";1371357516;152;"Leisure/Recreation";156;643
9086387431;"24998164@N06";1371357523;152;"Leisure/Recreation";156;643
9088611080;"24998164@N06";1371357529;152;"Leisure/Recreation";156;643
9088616672;"24998164@N06";1371357533;152;"Leisure/Recreation";156;643
9086405509;"24998164@N06";1371357556;152;"Leisure/Recreation";156;643
9086411417;"24998164@N06";1371357580;152;"Leisure/Recreation";156;643
9086416491;"24998164@N06";1371357618;152;"Leisure/Recreation";156;643
9086421041;"24998164@N06";1371357621;152;"Leisure/Recreation";156;643
9086424167;"24998164@N06";1371357629;152;"Leisure/Recreation";156;643
9088644988;"24998164@N06";1371357634;152;"Leisure/Recreation";156;643
9086430511;"24998164@N06";1371357637;152;"Leisure/Recreation";156;643
9086436041;"24998164@N06";1371357644;152;"Leisure/Recreation";156;643
9086442031;"24998164@N06";1371357647;152;"Leisure/Recreation";156;643
9086445477;"24998164@N06";1371357671;152;"Leisure/Recreation";156;643
9088666608;"24998164@N06";1371357680;152;"Leisure/Recreation";156;643
9086452485;"24998164@N06";1371357698;152;"Leisure/Recreation";156;643
9088675104;"24998164@N06";1371357702;152;"Leisure/Recreation";156;643
9087960173;"24998164@N06";1371361063;152;"Leisure/Recreation";156;643
9090184202;"24998164@N06";1371361067;152;"Leisure/Recreation";156;643
9090189072;"24998164@N06";1371361098;152;"Leisure/Recreation";156;643
9090193672;"24998164@N06";1371361099;152;"Leisure/Recreation";156;643
9090198604;"24998164@N06";1371361115;152;"Leisure/Recreation";156;643
9170582884;"24998164@N06";1372396376;131;"Place Of Assembly";331;644
9170589050;"24998164@N06";1372396510;131;"Place Of Assembly";331;644
9170602424;"24998164@N06";1372396880;224;"Mixed Use";137;644
9170612328;"24998164@N06";1372396924;229;"Mixed Use";37;644
9170615050;"24998164@N06";1372397335;223;"Leisure/Recreation";204;644
9170619836;"24998164@N06";1372397524;224;"Mixed Use";137;644
9170623860;"24998164@N06";1372397529;224;"Mixed Use";137;644
9168407211;"24998164@N06";1372397557;224;"Mixed Use";137;644
9170632164;"24998164@N06";1372397568;223;"Leisure/Recreation";204;644
9168415115;"24998164@N06";1372397568;223;"Leisure/Recreation";204;644
9170639508;"24998164@N06";1372397574;223;"Leisure/Recreation";204;644
9168422313;"24998164@N06";1372397614;223;"Leisure/Recreation";204;644
9168430277;"24998164@N06";1372397961;154;"Office";7;644
9168432551;"24998164@N06";1372397976;223;"Leisure/Recreation";204;644
9168435981;"24998164@N06";1372397983;223;"Leisure/Recreation";204;644
9170660454;"24998164@N06";1372397991;223;"Leisure/Recreation";204;644
9168443141;"24998164@N06";1372397993;223;"Leisure/Recreation";204;644
9170668762;"24998164@N06";1372397997;223;"Leisure/Recreation";204;644
9168450813;"24998164@N06";1372398013;223;"Leisure/Recreation";204;644
9170677206;"24998164@N06";1372398099;223;"Leisure/Recreation";204;644
9170679270;"24998164@N06";1372398113;223;"Leisure/Recreation";204;644
9170681990;"24998164@N06";1372398120;223;"Leisure/Recreation";204;644
9170684898;"24998164@N06";1372398145;224;"Mixed Use";137;644
9170688092;"24998164@N06";1372398186;224;"Mixed Use";137;644
9168470311;"24998164@N06";1372398187;224;"Mixed Use";137;644
9170694132;"24998164@N06";1372398192;224;"Mixed Use";137;644
9168475139;"24998164@N06";1372398197;224;"Mixed Use";137;644
9170698932;"24998164@N06";1372398211;224;"Mixed Use";137;644
9168480797;"24998164@N06";1372398239;224;"Mixed Use";137;644
9170704916;"24998164@N06";1372398242;224;"Mixed Use";137;644
9170707728;"24998164@N06";1372398318;224;"Mixed Use";137;644
9168492131;"24998164@N06";1372398332;154;"Office";7;644
9170716622;"24998164@N06";1372398340;154;"Office";7;644
9170719356;"24998164@N06";1372398342;154;"Office";7;644
9170722534;"24998164@N06";1372398375;224;"Mixed Use";137;644
9170725694;"24998164@N06";1372398381;224;"Mixed Use";137;644
9170732332;"24998164@N06";1372398428;154;"Office";7;644
9170736172;"24998164@N06";1372398434;157;"Office";3;644
9168522907;"24998164@N06";1372398461;84;"Mixed Use";336;644
9168531425;"24998164@N06";1372398515;223;"Leisure/Recreation";204;644
9170756572;"24998164@N06";1372398537;223;"Leisure/Recreation";204;644
9168538647;"24998164@N06";1372398543;224;"Mixed Use";137;644
9170763376;"24998164@N06";1372398568;84;"Mixed Use";336;644
9170767552;"24998164@N06";1372398571;84;"Mixed Use";336;644
9168550699;"24998164@N06";1372398575;223;"Leisure/Recreation";204;644
9170775826;"24998164@N06";1372398594;84;"Mixed Use";336;644
9168559307;"24998164@N06";1372398622;84;"Mixed Use";336;644
9170784050;"24998164@N06";1372398630;223;"Leisure/Recreation";204;644
