"poiID";"title";"text";
"86";"Sometimes surprising, always entertaining";"The Malthouse was built in 1892 to produce malt to make beer. It was gifted to the Playbox Theatre by Carlton and United Breweries in 1988 and has since become a home for radical live theatre in Melbourne. The Malthouse aims to produce a commentary on the personal, social and political dimensions of contemporary life. The Malthouse is usually surprising and always  entertaining.";
"87";"Named for Ireland's patron saint";"When construction began on St Patrick's Cathedral in the 18th century, most of Melbourne's Catholics were Irish, so it is no surprise that the city's cathedral church was named for Ireland's patron saint. St Patrick's is magnificent building, worthy of its namesake. By the way, the cathedral is surrounded by a number of imposing statues, including Archbishop Daniel Mannix, one of Australia's most influential churchmen.";
"87";"Open for a Sunday Service.";"St Patrick's Cathedral was open for a Sunday Service and once the required mask and check in was complete I was able to enter. This is a rather large building with a great amount of grandeur. There is quite a lot to see inside as well as listening to the elegant sounds a building like this enhances.";
"87";"Lovely cathederal";"this is worthy of a stop and look. Lovely church, inspired by St Patrick's in NYC. Beautiful stain glass and artwork through out the church. The stain glass depicting the Flight into Eygpt was especially moving and worthy of seeing. As you wander through Melbourne, stop here.";
"87";"Amazing";"Walking around after getting off the tourist tram I spotted St Patrick's Cathedral... WOW looks stunning from the road, so walked up and well even more stunning up close and then inside is just amazing!! Took a good look around then turn to see the amazing stained glass window above the entrance... Beyond words..<br>I would recommend if you are in this neighbourhood to drop in and take a look ....";
"87";"St.Patrick blessing";"St.Patrick of Melbourne is a 19th century Cathedral built in the city center nearby the Parliament house and has many similarities with the Irish church. Maybe not so historic and remarkable than St.Patrick of Dublin or NY, but is also an impressive and majestic temple. It is surrounded by a small but beautiful garden. Definitely worth your visit. On the day of our visit, we happened to attend a wedding. Many thanks to the Greek-Australian guard for valuable historical information and a private tour. '''''''''''' ''' '''' ''''''''!";
"87";"Exquisite Cathedral!";"We ended up at St Patrick's Cathedral after our day tour was cancelled. It was just a nice 10 minute walk from our accommodation. <br><br>Upon arriving at the cathedral we were gobsmacked by the outside of the building and the gardens. We walked around the gardens and saw the water features and then stumbled across the little cathedral shop that had a wide range goodies. A very large range of cards for birthdays, weddings, thank yous and much more. <br><br>Once inside we were amazed by the the stain glass artwork and the architecture. It's very well set out and would look breathtaking during a wedding or Christmas service. <br><br>We have already put it on our list to visit again the next time we are in Melbourne.";
"87";"Named for Ireland's patron saint";"When construction began on St Patrick's Cathedral in the 18th century, most of Melbourne's Catholics were Irish, so it is no surprise that the city's cathedral church was named for Ireland's patron saint. St Patrick's is magnificent building, worthy of its namesake. By the way, the cathedral is surrounded by a number of imposing statues, including Archbishop Daniel Mannix, one of Australia's most influential churchmen.";
"87";"Open for a Sunday Service.";"St Patrick's Cathedral was open for a Sunday Service and once the required mask and check in was complete I was able to enter. This is a rather large building with a great amount of grandeur. There is quite a lot to see inside as well as listening to the elegant sounds a building like this enhances.";
"87";"Lovely cathederal";"this is worthy of a stop and look. Lovely church, inspired by St Patrick's in NYC. Beautiful stain glass and artwork through out the church. The stain glass depicting the Flight into Eygpt was especially moving and worthy of seeing. As you wander through Melbourne, stop here.";
"87";"Amazing";"Walking around after getting off the tourist tram I spotted St Patrick's Cathedral... WOW looks stunning from the road, so walked up and well even more stunning up close and then inside is just amazing!! Took a good look around then turn to see the amazing stained glass window above the entrance... Beyond words..<br>I would recommend if you are in this neighbourhood to drop in and take a look ....";
